Sample 1,Sample 2,Passed?,Should?,Hamming
`196/1,'161/2,1,0,0.6438557099808581
`196/1,'161/3,1,0,0.6163987734659504
`196/1,'161/4,1,0,0.6425336445626303
`196/1,'161/5,1,0,0.6662955037447791
`196/1,'162/1,1,0,0.6667711821190082
`196/1,'162/3,1,0,0.6555217407955777
`196/1,'162/5,1,0,0.6536719984256216
`196/1,'165/1,1,0,0.6273633151604165
`196/1,'165/2,1,0,0.6136944365904886
`196/1,'165/3,1,0,0.6046940939953906
`196/1,'165/4,1,0,0.6305146372682605
`196/1,'165/5,1,0,0.6357626951684924
`196/1,'166/2,1,0,0.6161792898459565
`196/1,'166/4,1,0,0.6388964325880869
`196/1,'166/5,1,0,0.6346783666478821
`196/1,'167/1,1,0,0.6517518745344832
`196/1,'167/2,1,0,0.6295697516247241
`196/1,'167/3,1,0,0.6082792344531475
`196/1,'167/4,1,0,0.596435712971945
`196/1,'167/5,1,0,0.6380786266873223
`196/1,'168/1,1,0,0.5937433371781199
`196/1,'168/3,1,0,0.6144326467949657
`196/1,'168/5,1,0,0.6408631415413024
`196/1,'169/1,1,0,0.6119745498731005
`196/1,'169/2,1,0,0.6528547952316068
`196/1,'169/3,1,0,0.6056883427897921
`196/1,'169/4,1,0,0.6575907013008461
`196/1,'169/5,1,0,0.638580298448338
`196/1,'170/1,1,0,0.6435985340478093
`196/1,'170/2,1,0,0.6298740567001436
`196/1,'170/3,1,0,0.651327708791477
`196/1,'171/1,1,0,0.6314035667628872
`196/1,'171/5,1,0,0.6361014099085062
`196/1,'175/1,1,0,0.5892515439471961
`196/1,'175/2,1,0,0.5914771299553908
`196/1,'175/3,1,0,0.6030812644145976
`196/1,'175/4,1,0,0.598975194073145
`196/1,'175/5,1,0,0.5708979790376197
`196/1,'177/1,1,0,0.6115690734386388
`196/1,'177/2,1,0,0.6139089455901049
`196/1,'177/3,1,0,0.6172285004129081
`196/1,'177/4,1,0,0.6111340602500023
`196/1,'177/5,1,0,0.5770698614321802
`196/1,'178/1,1,0,0.6165167664253122
`196/1,'178/3,1,0,0.6614824912071289
`196/1,'180/2,1,0,0.6265047572141392
`196/1,'180/3,1,0,0.5865298662689967
`196/1,'180/4,1,0,0.6405438866018576
`196/1,'180/5,1,0,0.6301294881396937
`196/1,'181/1,1,0,0.6266636258337249
`196/1,'181/2,1,0,0.5985386251175725
`196/1,'181/3,1,0,0.6139298865385823
`196/1,'181/4,1,0,0.6249259613172655
`196/1,'181/5,1,0,0.622376736521664
`196/1,'182/1,1,0,0.5811031892571122
`196/1,'182/2,1,0,0.6181775497717527
`196/1,'182/3,1,0,0.6251486934965197
`196/1,'182/4,1,0,0.6191418597505555
`196/1,'182/5,1,0,0.6341842344451041
`196/1,'183/1,1,0,0.6546712879176647
`196/1,'183/2,1,0,0.5819531574169254
`196/1,'183/3,1,0,0.6328857494164314
`196/1,'183/4,1,0,0.6149895016416754
`196/1,'183/5,1,0,0.6338237501403025
`196/1,'186/1,1,0,0.6137564341187528
`196/1,'186/2,1,0,0.6535516823487838
`196/1,'186/4,1,0,0.6258080523877625
`196/1,'186/5,1,0,0.6109114390708594
`196/1,'19/1,1,0,0.6324458150545108
`196/1,'19/2,1,0,0.6146614960470137
`196/1,'19/3,1,0,0.6208885044949118
`196/1,'19/4,1,0,0.6187986815899702
`196/1,'19/5,1,0,0.6220166640141654
`196/1,'190/1,1,0,0.6247396329974515
`196/1,'190/2,1,0,0.6062692267474875
`196/1,'190/3,1,0,0.6338733238553328
`196/1,'192/1,1,0,0.586811229953159
`196/1,'192/2,1,0,0.594540635942435
`196/1,'192/3,1,0,0.6002064516267415
`196/1,'192/4,1,0,0.6336191253727484
`196/1,'192/5,1,0,0.6143832351223655
`196/1,'194/2,1,0,0.6048592245113984
`196/1,'194/3,1,0,0.5932169204922828
`196/1,'194/4,1,0,0.6018956411090345
`196/1,'194/5,1,0,0.5961337776555168
`196/1,'195/1,1,0,0.5977234000382426
`196/1,'195/3,1,0,0.6188949842992557
`196/1,'195/4,1,0,0.6355070072726245
`196/1,'195/5,1,0,0.6211804250499902
`196/1,'196/2,1,1,0.6303204986103537
`196/1,'196/3,1,1,0.6495407610140245
`196/1,'196/4,1,1,0.6203750302301025
`196/1,'199/1,1,0,0.6281487621342695
`196/1,'199/2,1,0,0.6328934302412562
`196/1,'199/3,1,0,0.6312410498787311
`196/1,'199/4,1,0,0.6074349445508866
`196/1,'199/5,1,0,0.6288466860582907
`196/1,'2/1,1,0,0.641960620163519
`196/1,'2/2,1,0,0.6044986559334385
`196/1,'2/3,1,0,0.5899989236336063
`196/1,'2/5,1,0,0.6264000309942338
`196/1,'214/1,1,0,0.6132103988335872
`196/1,'214/2,1,0,0.6352513503672925
`196/1,'214/4,1,0,0.6070478052331599
`196/1,'214/5,1,0,0.6230953896271237
`196/1,'220/1,1,0,0.5963854079361326
`196/1,'220/2,1,0,0.6183784638206902
`196/1,'220/3,1,0,0.6549283207399149
`196/1,'220/4,1,0,0.6344771106510236
`196/1,'220/5,1,0,0.609475952473664
`196/1,'221/1,1,0,0.6458675975032796
`196/1,'221/2,1,0,0.6469039147139833
`196/1,'221/3,1,0,0.6464647644357788
`196/1,'221/4,1,0,0.6152187639114176
`196/1,'221/5,1,0,0.6484871543338888
`196/1,'222/1,1,0,0.6089056247027261
`196/1,'222/2,1,0,0.6453054450237964
`196/1,'222/3,1,0,0.6579187833100877
`196/1,'224/2,1,0,0.5899901134828671
`196/1,'224/4,1,0,0.5630236601830805
`196/1,'225/1,1,0,0.635921613544802
`196/1,'225/2,1,0,0.6284252859325323
`196/1,'225/4,1,0,0.6268172313369715
`196/1,'225/5,1,0,0.6386849591632199
`196/1,'227/1,1,0,0.6108382417367924
`196/1,'227/2,1,0,0.6238912193549875
`196/1,'227/3,1,0,0.6150554716351819
`196/1,'227/4,1,0,0.596403310055484
`196/1,'237/1,1,0,0.6105818652630249
`196/1,'237/2,1,0,0.6376166254572053
`196/1,'237/3,1,0,0.6106631791959127
`196/1,'237/4,1,0,0.6075988305843378
`196/1,'237/5,1,0,0.6396030056899622
`196/1,'25/1,1,0,0.6547691476532056
`196/1,'25/2,1,0,0.5711452412321977
`196/1,'25/3,1,0,0.6132994569348498
`196/1,'27/1,1,0,0.6207588561326692
`196/1,'27/2,1,0,0.5890168312632081
`196/1,'27/3,1,0,0.5947645168444242
`196/1,'27/4,1,0,0.6153614115353246
`196/1,'27/5,1,0,0.646774116382812
`196/1,'29/1,1,0,0.6462525472945
`196/1,'29/2,1,0,0.6223294177642004
`196/1,'29/3,1,0,0.6141912231622376
`196/1,'29/4,1,0,0.5936415908115058
`196/1,'35/1,1,0,0.6393613439700395
`196/1,'35/2,1,0,0.6306117205392568
`196/1,'35/3,1,0,0.6113004717162638
`196/1,'37/3,1,0,0.6315227134647424
`196/1,'37/4,1,0,0.616267772485164
`196/1,'38/1,1,0,0.601584634367243
`196/1,'38/2,1,0,0.6131777401342622
`196/1,'38/3,1,0,0.639309787903991
`196/1,'38/4,1,0,0.6446589308298454
`196/1,'38/5,1,0,0.6277231426651716
`196/1,'40/1,1,0,0.6248666962260165
`196/1,'40/2,1,0,0.6356090200727884
`196/1,'41/1,1,0,0.6499295728990618
`196/1,'41/3,1,0,0.617216008630512
`196/1,'41/4,1,0,0.6080566400856255
`196/1,'41/5,1,0,0.6734545703061446
`196/1,'42/1,1,0,0.6451728922418578
`196/1,'42/3,1,0,0.6108236546062631
`196/1,'42/4,1,0,0.6120391407322942
`196/1,'42/5,1,0,0.6048499503716896
`196/1,'44/1,1,0,0.6336437223538671
`196/1,'44/2,1,0,0.6109038787299655
`196/1,'44/3,1,0,0.5819642434859824
`196/1,'44/4,1,0,0.6170842405045303
`196/1,'44/5,1,0,0.6217610762828153
`196/1,'45/3,1,0,0.6593625677088681
`196/1,'45/4,1,0,0.5795473448309136
`196/1,'45/5,1,0,0.6016063781393484
`196/1,'46/2,1,0,0.5896986384522618
`196/1,'46/3,1,0,0.6543151236014804
`196/1,'46/4,1,0,0.6483678520010355
`196/1,'46/5,1,0,0.585432301461287
`196/1,'47/2,1,0,0.608698219118509
`196/1,'47/3,1,0,0.632248352014469
`196/1,'47/4,1,0,0.6268048412801036
`196/1,'47/5,1,0,0.5812799428161746
`196/1,'49/3,1,0,0.6462064817122023
`196/1,'49/4,1,0,0.6261074947596688
`196/1,'49/5,1,0,0.6114008880065325
`196/1,'51/1,1,0,0.6258577841911174
`196/1,'51/2,1,0,0.6168367703150311
`196/1,'51/3,1,0,0.6265591021967835
`196/1,'51/4,1,0,0.5982632122167356
`196/1,'51/5,1,0,0.6082476669867974
`196/1,'54/1,1,0,0.6204282716746484
`196/1,'54/5,1,0,0.6170380210235282
`196/1,'55/1,1,0,0.5933751655300092
`196/1,'55/2,1,0,0.6309467885844697
`196/1,'55/3,1,0,0.6250348792377777
`196/1,'55/4,1,0,0.6137968215359522
`196/1,'55/5,1,0,0.607041614401645
`196/1,'56/1,1,0,0.6342804399036283
`196/1,'56/2,1,0,0.6223951160007605
`196/1,'56/4,1,0,0.5776978115818694
`196/1,'58/1,1,0,0.6049891182354948
`196/1,'58/2,1,0,0.6440551145043899
`196/1,'58/3,1,0,0.6339356012229576
`196/1,'58/5,1,0,0.586563865634041
`196/1,'59/1,1,0,0.6297618077038367
`196/1,'59/2,1,0,0.5874107433092939
`196/1,'59/3,1,0,0.6174399379471842
`196/1,'59/4,1,0,0.6109911892770202
`196/1,'59/5,1,0,0.6406493838957608
`196/1,'6/1,1,0,0.6239636219926076
`196/1,'6/3,1,0,0.647136866076896
`196/1,'6/4,1,0,0.6073159770985856
`196/1,'61/1,1,0,0.6296363035783327
`196/1,'61/2,1,0,0.6292698959655482
`196/1,'61/3,1,0,0.646697417173679
`196/1,'69/1,1,0,0.6441760006517628
`196/1,'69/2,1,0,0.6169090716047237
`196/1,'7/2,1,0,0.6652710113289821
`196/1,'7/3,1,0,0.6142077616425444
`196/1,'70/1,1,0,0.6073974479441746
`196/1,'70/2,1,0,0.6210441179861468
`196/1,'72/1,1,0,0.6804772689242558
`196/1,'72/2,1,0,0.6501279139540007
`196/1,'72/3,1,0,0.6131354608540488
`196/1,'72/4,1,0,0.6195001005435788
`196/1,'72/5,1,0,0.6136919291968872
`196/1,'74/1,1,0,0.6471860715773758
`196/1,'74/2,1,0,0.6310573554196743
`196/1,'74/3,1,0,0.6025681194811628
`196/1,'74/4,1,0,0.6483719629806585
`196/1,'74/5,1,0,0.6407392285653156
`196/1,'76/1,1,0,0.6118752589147392
`196/1,'76/2,1,0,0.624686407075423
`196/1,'76/3,1,0,0.6021592519128752
`196/1,'76/5,1,0,0.6236416016393134
`196/1,'78/4,1,0,0.6250265101104681
`196/1,'78/5,1,0,0.6203584810251479
`196/1,'8/1,1,0,0.6730953566026031
`196/1,'8/2,1,0,0.6049808018068887
`196/1,'8/3,1,0,0.6154265021076615
`196/1,'8/4,1,0,0.631623203420305
`196/1,'8/5,1,0,0.6639272810981431
`196/1,'81/1,1,0,0.6142923019009977
`196/1,'81/2,1,0,0.660720855633899
`196/1,'81/4,1,0,0.6258022631300991
`196/1,'81/5,1,0,0.6356586001223684
`196/1,'83/1,1,0,0.6162289576897273
`196/1,'83/2,1,0,0.6102593284332414
`196/1,'83/3,1,0,0.6465765007938921
`196/1,'83/4,1,0,0.6080565100954906
`196/1,'83/5,1,0,0.6270493290928073
`196/1,'84/1,1,0,0.6141915454933944
`196/1,'84/2,1,0,0.6380138054885679
`196/1,'84/3,1,0,0.6552037704646401
`196/1,'84/5,1,0,0.620248603840308
`196/1,'85/1,1,0,0.6053948186671825
`196/1,'85/2,1,0,0.6263586102386702
`196/1,'85/3,1,0,0.6272374919766224
`196/1,'85/4,1,0,0.6160497709483218
`196/1,'85/5,1,0,0.6074770055494694
`196/1,'88/1,1,0,0.6455235419438318
`196/1,'88/2,1,0,0.5909516543574517
`196/1,'88/3,1,0,0.622695261796711
`196/1,'88/4,1,0,0.6152746796949694
`196/1,'88/5,1,0,0.6425321538365018
`196/1,'89/1,1,0,0.6139461939027157
`196/1,'89/2,1,0,0.6511954899636057
`196/1,'89/3,1,0,0.6239314284763665
`196/1,'89/4,1,0,0.5519591986960408
`196/1,'89/5,1,0,0.6241944239335545
`196/1,'91/2,1,0,0.634473377937146
`196/1,'91/3,1,0,0.6352228640924292
`196/1,'91/4,1,0,0.6079548778354376
`196/1,'94/1,1,0,0.6447345880946186
`196/1,'94/2,1,0,0.6062860093828821
`196/1,'94/3,1,0,0.5721496211786066
`196/1,'94/4,1,0,0.6047689059700996
`196/1,'94/5,1,0,0.6311535457712368
`196/1,'96/1,1,0,0.6018665419390056
`196/1,'96/2,1,0,0.6445766439679482
`196/1,'96/3,1,0,0.5972460593620013
`196/1,'99/1,1,0,0.6549643060772496
`196/1,'99/2,1,0,0.616808247299002
`196/1,'99/3,1,0,0.6030697745625281
`196/1,'99/4,1,0,0.5989328083211141
`196/1,'99/5,1,0,0.6358439354526311
`199/1,'1/1,1,0,0.6083720337633381
`199/1,'1/2,1,0,0.638415863256443
`199/1,'1/3,1,0,0.608409615612514
`199/1,'1/4,1,0,0.6415813698407138
`199/1,'1/5,1,0,0.6190889094802139
`199/1,'10/1,1,0,0.5894932555367337
`199/1,'10/2,1,0,0.5985014867043853
`199/1,'10/3,1,0,0.611093263151234
`199/1,'10/4,1,0,0.6151974488206371
`199/1,'10/5,1,0,0.6021798035381244
`199/1,'100/1,1,0,0.6386803373759896
`199/1,'100/2,1,0,0.6471055219605945
`199/1,'100/3,1,0,0.6498725321913729
`199/1,'100/4,1,0,0.6668519499823847
`199/1,'100/5,1,0,0.6391022520152955
`199/1,'101/1,1,0,0.6460552083450631
`199/1,'101/2,1,0,0.657018691453474
`199/1,'101/3,1,0,0.6378615093977411
`199/1,'101/5,1,0,0.6253313128942419
`199/1,'102/1,1,0,0.6343214836693097
`199/1,'102/3,1,0,0.6208576415532937
`199/1,'102/4,1,0,0.68993849575009
`199/1,'104/1,1,0,0.6328655638510711
`199/1,'104/2,1,0,0.6353812532073402
`199/1,'104/5,1,0,0.6658116569420918
`199/1,'105/1,1,0,0.6189609268252052
`199/1,'105/2,1,0,0.6002723467326165
`199/1,'105/3,1,0,0.6567362299536211
`199/1,'105/4,1,0,0.6213665963665961
`199/1,'105/5,1,0,0.6197387180535608
`199/1,'106/1,1,0,0.5922470615803949
`199/1,'106/2,1,0,0.6337693621461735
`199/1,'106/3,1,0,0.6334885849523532
`199/1,'106/4,1,0,0.5745305692696996
`199/1,'106/5,1,0,0.5950720460430605
`199/1,'11/1,1,0,0.6175157869505695
`199/1,'11/2,1,0,0.6446286601214137
`199/1,'11/3,1,0,0.6539909049619194
`199/1,'11/5,1,0,0.6091979346472101
`199/1,'113/1,1,0,0.6458495161080974
`199/1,'113/2,1,0,0.637530781137951
`199/1,'113/3,1,0,0.6247662922155677
`199/1,'113/4,1,0,0.6268313860052992
`199/1,'113/5,1,0,0.6077560410603888
`199/1,'12/1,1,0,0.6204824933520587
`199/1,'12/2,1,0,0.5833135549367434
`199/1,'12/3,1,0,0.6593437743147887
`199/1,'12/4,1,0,0.6144939385489111
`199/1,'12/5,1,0,0.5809701945933831
`199/1,'124/1,1,0,0.621070629937907
`199/1,'124/2,1,0,0.5989031305378132
`199/1,'124/3,1,0,0.6244739463435117
`199/1,'124/4,1,0,0.6398933610672742
`199/1,'124/5,1,0,0.6088752675129485
`199/1,'125/1,1,0,0.6387158997738707
`199/1,'125/2,1,0,0.6566883384999327
`199/1,'125/4,1,0,0.6411258644736904
`199/1,'125/5,1,0,0.6035765152721673
`199/1,'126/2,1,0,0.6680696592725578
`199/1,'126/3,1,0,0.6399746083224344
`199/1,'126/4,1,0,0.6533564004433572
`199/1,'13/1,1,0,0.6298852923780461
`199/1,'13/2,1,0,0.6515341539834293
`199/1,'13/4,1,0,0.6562206355104906
`199/1,'130/1,1,0,0.5951885988407728
`199/1,'130/2,1,0,0.6271512529338615
`199/1,'130/3,1,0,0.6223068226515974
`199/1,'130/4,1,0,0.6265035018658206
`199/1,'130/5,1,0,0.6672862966341228
`199/1,'131/1,1,0,0.6472889236367497
`199/1,'131/2,1,0,0.6295622874173596
`199/1,'131/3,1,0,0.6527916940815494
`199/1,'131/4,1,0,0.6340056047012569
`199/1,'131/5,1,0,0.6275739048927456
`199/1,'135/1,1,0,0.6180104523270045
`199/1,'135/2,1,0,0.6157671507236727
`199/1,'135/3,1,0,0.628355441123557
`199/1,'135/4,1,0,0.6037734375690135
`199/1,'135/5,1,0,0.637237370251863
`199/1,'136/1,1,0,0.649263645104225
`199/1,'136/2,1,0,0.6142699495887901
`199/1,'136/3,1,0,0.6306722794114098
`199/1,'136/4,1,0,0.6479934273992245
`199/1,'136/5,1,0,0.6011075591075591
`199/1,'14/1,1,0,0.6005687929890827
`199/1,'14/2,1,0,0.609844377844378
`199/1,'14/3,1,0,0.6298191985148506
`199/1,'14/4,1,0,0.6301038060168495
`199/1,'14/5,1,0,0.6031950250500976
`199/1,'140/1,1,0,0.6343335818502972
`199/1,'140/3,1,0,0.5974745131411798
`199/1,'140/4,1,0,0.6469795470230253
`199/1,'141/1,1,0,0.6203042807970344
`199/1,'141/2,1,0,0.6114315410837149
`199/1,'141/3,1,0,0.641600608194811
`199/1,'141/4,1,0,0.620087545360409
`199/1,'141/5,1,0,0.635615143847028
`199/1,'142/1,1,0,0.6256100410593163
`199/1,'142/2,1,0,0.6530342867009533
`199/1,'142/3,1,0,0.6446428445413954
`199/1,'142/4,1,0,0.6673180523180525
`199/1,'142/5,1,0,0.6514432373852662
`199/1,'143/1,1,0,0.6202373659620034
`199/1,'143/2,1,0,0.6270497287708682
`199/1,'143/3,1,0,0.6746594970173181
`199/1,'143/4,1,0,0.6347648867503938
`199/1,'143/5,1,0,0.6443890092730672
`199/1,'147/1,1,0,0.628658232266928
`199/1,'147/2,1,0,0.6178561553019325
`199/1,'147/3,1,0,0.6037377319406304
`199/1,'147/4,1,0,0.6067679851013185
`199/1,'147/5,1,0,0.6247580245841113
`199/1,'148/2,1,0,0.6285537246361834
`199/1,'148/3,1,0,0.6229400309835093
`199/1,'148/4,1,0,0.6275009381386192
`199/1,'148/5,1,0,0.6024821271053155
`199/1,'15/1,1,0,0.5845110761487572
`199/1,'15/2,1,0,0.6526207801859972
`199/1,'15/3,1,0,0.5892975097902634
`199/1,'15/4,1,0,0.5981922977720078
`199/1,'15/5,1,0,0.6152909800880814
`199/1,'151/1,1,0,0.6149251199501075
`199/1,'151/2,1,0,0.6589796826898275
`199/1,'151/3,1,0,0.6270076981526258
`199/1,'151/4,1,0,0.6466439164700034
`199/1,'151/5,1,0,0.6485596508472175
`199/1,'152/1,1,0,0.6531460311025529
`199/1,'152/2,1,0,0.604913997971969
`199/1,'152/3,1,0,0.6281980333139751
`199/1,'152/4,1,0,0.5992701249367917
`199/1,'152/5,1,0,0.6354763969256724
`199/1,'153/2,1,0,0.6382874565048477
`199/1,'153/3,1,0,0.6242602411008208
`199/1,'155/1,1,0,0.5917605314706763
`199/1,'155/2,1,0,0.6050951303125216
`199/1,'155/3,1,0,0.630356012747317
`199/1,'155/4,1,0,0.613161307291742
`199/1,'158/1,1,0,0.6311994789965805
`199/1,'158/2,1,0,0.6194342109849357
`199/1,'158/3,1,0,0.6398853154360399
`199/1,'158/4,1,0,0.62801698677061
`199/1,'158/5,1,0,0.6066585604411691
`199/1,'16/1,1,0,0.6420945624423885
`199/1,'16/2,1,0,0.6206948413904936
`199/1,'16/3,1,0,0.6240246200391125
`199/1,'16/4,1,0,0.6160237572411484
`199/1,'16/5,1,0,0.6321960413954417
`199/1,'161/1,1,0,0.6278111582459409
`199/1,'161/2,1,0,0.6489931045873073
`199/1,'161/3,1,0,0.6233535712811075
`199/1,'161/4,1,0,0.6084160832966429
`199/1,'161/5,1,0,0.614211288979405
`199/1,'162/1,1,0,0.6315618053444141
`199/1,'162/3,1,0,0.6108892074109467
`199/1,'162/5,1,0,0.635191751887404
`199/1,'165/1,1,0,0.6029864740734306
`199/1,'165/2,1,0,0.6425804667688725
`199/1,'165/3,1,0,0.6162553533423097
`199/1,'165/4,1,0,0.6176692336112627
`199/1,'165/5,1,0,0.630000861189267
`199/1,'166/2,1,0,0.6397782190970598
`199/1,'166/4,1,0,0.6015101018144496
`199/1,'166/5,1,0,0.6344409514264586
`199/1,'167/1,1,0,0.6177624077479149
`199/1,'167/2,1,0,0.6102974363264217
`199/1,'167/3,1,0,0.6533543300499822
`199/1,'167/4,1,0,0.6137205955611754
`199/1,'167/5,1,0,0.6041234450484826
`199/1,'168/1,1,0,0.6563747326211095
`199/1,'168/3,1,0,0.591306998959173
`199/1,'168/5,1,0,0.6065821081763109
`199/1,'169/1,1,0,0.6252366168453126
`199/1,'169/2,1,0,0.610930464060899
`199/1,'169/3,1,0,0.6216591878331008
`199/1,'169/4,1,0,0.5972212387719633
`199/1,'169/5,1,0,0.6148015001638191
`199/1,'170/1,1,0,0.6022127212561994
`199/1,'170/2,1,0,0.6336665245650753
`199/1,'170/3,1,0,0.5977185879069936
`199/1,'171/1,1,0,0.6617531877676807
`199/1,'171/5,1,0,0.6391396095713937
`199/1,'175/1,1,0,0.5992550948782831
`199/1,'175/2,1,0,0.6258044145870234
`199/1,'175/3,1,0,0.592569043409623
`199/1,'175/4,1,0,0.6369823749648837
`199/1,'175/5,1,0,0.6300715092744078
`199/1,'177/1,1,0,0.6458713069002925
`199/1,'177/2,1,0,0.6002872800843816
`199/1,'177/3,1,0,0.6078452701351252
`199/1,'177/4,1,0,0.631738984043332
`199/1,'177/5,1,0,0.6424374015678362
`199/1,'178/1,1,0,0.6072122257589523
`199/1,'178/3,1,0,0.6521650426867819
`199/1,'180/2,1,0,0.6151745211310428
`199/1,'180/3,1,0,0.6205131679914289
`199/1,'180/4,1,0,0.5984755153595732
`199/1,'180/5,1,0,0.6527951055922069
`199/1,'181/1,1,0,0.6093255643980281
`199/1,'181/2,1,0,0.5928711379870799
`199/1,'181/3,1,0,0.6254127246880868
`199/1,'181/4,1,0,0.6301117052566327
`199/1,'181/5,1,0,0.6273302103157176
`199/1,'182/1,1,0,0.6265626493742434
`199/1,'182/2,1,0,0.6183180651876304
`199/1,'182/3,1,0,0.5941755646393327
`199/1,'182/4,1,0,0.6095603918357543
`199/1,'182/5,1,0,0.6152779587562195
`199/1,'183/1,1,0,0.6387698506539087
`199/1,'183/2,1,0,0.6287702978717472
`199/1,'183/3,1,0,0.5728426533209141
`199/1,'183/4,1,0,0.6317225136645426
`199/1,'183/5,1,0,0.6398441810470796
`199/1,'186/1,1,0,0.6155577610795001
`199/1,'186/2,1,0,0.6097913932551614
`199/1,'186/4,1,0,0.6100606757708209
`199/1,'186/5,1,0,0.625187457794628
`199/1,'19/1,1,0,0.6419449680754027
`199/1,'19/2,1,0,0.6434793070590172
`199/1,'19/3,1,0,0.6346103772770438
`199/1,'19/4,1,0,0.6079683612147381
`199/1,'19/5,1,0,0.6042326219984496
`199/1,'190/1,1,0,0.6060830511410221
`199/1,'190/2,1,0,0.6379231010535359
`199/1,'190/3,1,0,0.6168896825693163
`199/1,'192/1,1,0,0.6286505560998316
`199/1,'192/2,1,0,0.6171876641876642
`199/1,'192/3,1,0,0.6515843210595833
`199/1,'192/4,1,0,0.6081610557987372
`199/1,'192/5,1,0,0.6422421431087098
`199/1,'194/2,1,0,0.5937671925498013
`199/1,'194/3,1,0,0.6124958165827731
`199/1,'194/4,1,0,0.649186228693475
`199/1,'194/5,1,0,0.6456736178475307
`199/1,'195/1,1,0,0.6328395147525583
`199/1,'195/3,1,0,0.6153097498314889
`199/1,'195/4,1,0,0.6084670723801158
`199/1,'195/5,1,0,0.6545151295296224
`199/1,'196/1,1,0,0.6281487621342695
`199/1,'196/2,1,0,0.6128518051996311
`199/1,'196/3,1,0,0.6205087120129072
`199/1,'196/4,1,0,0.6868252831441237
`199/1,'199/2,1,1,0.6335516250848059
`199/1,'199/3,1,1,0.5740854663318431
`199/1,'199/4,1,1,0.6377081876792022
`199/1,'199/5,1,1,0.6086915111652742
`199/1,'2/1,1,0,0.6090334367725673
`199/1,'2/2,1,0,0.6271156513910138
`199/1,'2/3,1,0,0.636972962088904
`199/1,'2/5,1,0,0.6517822885648973
`199/1,'214/1,1,0,0.6262692326460441
`199/1,'214/2,1,0,0.6243186733034176
`199/1,'214/4,1,0,0.6152332090882815
`199/1,'214/5,1,0,0.6699726457117765
`199/1,'220/1,1,0,0.5931427997659882
`199/1,'220/2,1,0,0.6399968689388977
`199/1,'220/3,1,0,0.6569129308694526
`199/1,'220/4,1,0,0.5901197648299097
`199/1,'220/5,1,0,0.6565067047820671
`199/1,'221/1,1,0,0.6477178179336837
`199/1,'221/2,1,0,0.6357909724256026
`199/1,'221/3,1,0,0.625845452454148
`199/1,'221/4,1,0,0.6352798773958193
`199/1,'221/5,1,0,0.6568291123798371
`199/1,'222/1,1,0,0.6630306161900364
`199/1,'222/2,1,0,0.6520465916263016
`199/1,'222/3,1,0,0.6367341022680458
`199/1,'224/2,1,0,0.6550130352739049
`199/1,'224/4,1,0,0.6153084542939615
`199/1,'225/1,1,0,0.6157825947536091
`199/1,'225/2,1,0,0.6616255921878109
`199/1,'225/4,1,0,0.6303418631824429
`199/1,'225/5,1,0,0.6329126016227465
`199/1,'227/1,1,0,0.608657455266151
`199/1,'227/2,1,0,0.6186879304270607
`199/1,'227/3,1,0,0.590915683350466
`199/1,'227/4,1,0,0.6170415451429943
`199/1,'237/1,1,0,0.6662860955469652
`199/1,'237/2,1,0,0.6343770689857648
`199/1,'237/3,1,0,0.6066637962145206
`199/1,'237/4,1,0,0.6178975249684632
`199/1,'237/5,1,0,0.6516816586526731
`199/1,'25/1,1,0,0.6377636577056868
`199/1,'25/2,1,0,0.6536028206897773
`199/1,'25/3,1,0,0.6163539035972819
`199/1,'27/1,1,0,0.6153740682291406
`199/1,'27/2,1,0,0.5997839562477243
`199/1,'27/3,1,0,0.6553399686733019
`199/1,'27/4,1,0,0.6114288963854182
`199/1,'27/5,1,0,0.5976688416253634
`199/1,'29/1,1,0,0.6356022158750795
`199/1,'29/2,1,0,0.6119567909278055
`199/1,'29/3,1,0,0.6478424125525576
`199/1,'29/4,1,0,0.6365113662504966
`199/1,'35/1,1,0,0.5989297417558286
`199/1,'35/2,1,0,0.6277827915509077
`199/1,'35/3,1,0,0.5974404125128762
`199/1,'37/3,1,0,0.5981715069686084
`199/1,'37/4,1,0,0.6576200176634959
`199/1,'38/1,1,0,0.6256571699905032
`199/1,'38/2,1,0,0.6073013246323696
`199/1,'38/3,1,0,0.6181198020148544
`199/1,'38/4,1,0,0.6411721509837452
`199/1,'38/5,1,0,0.6369715191721295
`199/1,'40/1,1,0,0.6142766723346432
`199/1,'40/2,1,0,0.6265702644108441
`199/1,'41/1,1,0,0.6263499190020927
`199/1,'41/3,1,0,0.6106301830214875
`199/1,'41/4,1,0,0.645984782796377
`199/1,'41/5,1,0,0.6185084571896166
`199/1,'42/1,1,0,0.6144370451708362
`199/1,'42/3,1,0,0.619446427968167
`199/1,'42/4,1,0,0.624521909116112
`199/1,'42/5,1,0,0.6199778198183995
`199/1,'44/1,1,0,0.625950759385542
`199/1,'44/2,1,0,0.5957532006372583
`199/1,'44/3,1,0,0.6166619907199618
`199/1,'44/4,1,0,0.6304473041719417
`199/1,'44/5,1,0,0.6249521932710338
`199/1,'45/3,1,0,0.6221756986974378
`199/1,'45/4,1,0,0.6651443741443742
`199/1,'45/5,1,0,0.6301367601802386
`199/1,'46/2,1,0,0.6303187161737884
`199/1,'46/3,1,0,0.6090807620494882
`199/1,'46/4,1,0,0.6196958248407524
`199/1,'46/5,1,0,0.6097335057449998
